"household_id","00:00:00","00:30:00","01:00:00","01:30:00","02:00:00","02:30:00","03:00:00","03:30:00","04:00:00","04:30:00","05:00:00","05:30:00","06:00:00","06:30:00","07:00:00","07:30:00","08:00:00","08:30:00","09:00:00","09:30:00","10:00:00","10:30:00","11:00:00","11:30:00","12:00:00","12:30:00","13:00:00","13:30:00","14:00:00","14:30:00","15:00:00","15:30:00","16:00:00","16:30:00","17:00:00","17:30:00","18:00:00","18:30:00","19:00:00","19:30:00","20:00:00","20:30:00","21:00:00","21:30:00","22:00:00","22:30:00","23:00:00","23:30:00","cluster"
"I2058",0.202382857142857,0.190151428571429,0.19242,0.184614285714286,0.184628571428571,0.186514285714286,0.180245714285714,0.183934285714286,0.194291428571429,0.200348571428571,0.195914285714286,0.266031428571429,0.684794285714286,0.404654285714286,0.411977142857143,0.293091428571429,0.262737142857143,0.313237142857143,0.31986,0.31448,0.320474285714286,0.356671428571429,0.347371428571429,0.319588571428571,0.287122857142857,0.303014285714286,0.306225714285714,0.308028571428571,0.298977142857143,0.281617142857143,0.280305714285714,0.273091428571429,0.342608571428571,0.391534285714286,0.575691428571429,0.672128571428571,0.545474285714286,0.510582857142857,0.454374285714286,0.433131428571429,0.418414285714286,0.43922,0.5523,0.540834285714286,0.470674285714286,0.443182857142857,0.31485100286533,0.233591428571429,4
"I2059",0.383808571428571,0.330425714285714,0.287802857142857,0.243965714285714,0.211085714285714,0.195777142857143,0.172611428571429,0.177745714285714,0.179691428571429,0.161234285714286,0.157328571428571,0.165531428571429,0.17928,0.201528571428571,0.254605714285714,0.375,0.492994285714286,0.567608571428571,0.691211428571429,0.7671,0.757217142857143,0.617217142857143,0.657482857142857,0.588354285714286,0.619942857142857,0.64906,0.633728571428571,0.551928571428571,0.626694285714286,0.68066,0.730742857142857,0.771805714285714,0.91332,0.981297142857143,1.05681714285714,1.07553714285714,1.03886571428571,1.14985428571429,1.17131714285714,1.11428857142857,1.13391428571429,1.12151714285714,1.10263714285714,1.02076571428571,0.93052,0.811848571428571,0.606856733524355,0.466305714285714,1
"I2062",0.667374285714286,0.449137142857143,0.333925714285714,0.271514285714286,0.242025714285714,0.232377142857143,0.238145714285714,0.243342857142857,0.23342,0.25,0.296737142857143,0.316497142857143,0.400588571428571,0.562662857142857,0.679051428571429,0.939628571428571,1.33561428571429,1.45129714285714,1.53264285714286,1.44223714285714,1.47265428571429,1.61082857142857,1.62433142857143,1.55644857142857,1.40821142857143,1.34747142857143,1.28952571428571,1.29752285714286,1.31331142857143,1.32401142857143,1.32816,1.36188857142857,1.46720857142857,1.56349142857143,1.82225714285714,2.06842857142857,2.22372571428571,2.31523714285714,2.26419428571429,2.15928285714286,2.03618857142857,2.05222,2.03646571428571,2.01147142857143,1.82393714285714,1.48394571428571,1.1810659025788,0.861285714285714,1
"I2069",0.182545714285714,0.15156,0.13494,0.127285714285714,0.121785714285714,0.119137142857143,0.117102857142857,0.121351428571429,0.123828571428571,0.12438,0.128105714285714,0.18956,0.368451428571429,0.495254285714286,0.838717142857143,0.367777142857143,0.35202,0.419271428571429,0.499691428571429,0.603345714285714,0.573965714285714,0.522602857142857,0.503217142857143,0.478022857142857,0.478591428571429,0.540922857142857,0.559637142857143,0.594922857142857,0.657591428571429,0.677928571428571,0.705042857142857,0.771382857142857,1.23387714285714,0.906048571428571,0.9409,0.938282857142857,0.795137142857143,0.878542857142857,0.837011428571429,0.856685714285714,0.843457142857143,0.887114285714286,0.983574285714286,0.823688571428571,0.61656,0.477611428571429,0.317146131805158,0.223962857142857,1
"I2070",0.353545714285714,0.313811428571429,0.279522857142857,0.264837142857143,0.270011428571429,0.240654285714286,0.258157142857143,0.251317142857143,0.237557142857143,0.2491,0.245262857142857,0.251191428571429,0.253768571428571,0.288488571428571,0.298142857142857,0.313057142857143,0.391854285714286,0.407282857142857,0.389325714285714,0.426491428571429,0.388828571428571,0.400565714285714,0.44492,0.463254285714286,0.510142857142857,0.493665714285714,0.479891428571429,0.409328571428571,0.356142857142857,0.377574285714286,0.397645714285714,0.382157142857143,0.408297142857143,0.406445714285714,0.458502857142857,0.531554285714286,0.538354285714286,0.601888571428571,0.636548571428571,0.619951428571429,0.629485714285714,0.513091428571429,0.454697142857143,0.401382857142857,0.393525714285714,0.485662857142857,0.478939828080229,0.395988571428571,5
"I2071",0.22576,0.20388,0.205471428571429,0.219068571428571,0.22374,0.222537142857143,0.237351428571429,0.233994285714286,0.251128571428571,0.241057142857143,0.246211428571429,0.247031428571429,0.263022857142857,0.355148571428571,0.309031428571429,0.282274285714286,0.357554285714286,0.308157142857143,0.278962857142857,0.295068571428571,0.353971428571429,0.393674285714286,0.398805714285714,0.36396,0.352651428571429,0.374528571428571,0.366494285714286,0.358882857142857,0.318974285714286,0.397722857142857,0.399362857142857,0.436605714285714,0.42946,0.389568571428571,0.450165714285714,0.45826,0.424865714285714,0.451048571428571,0.436328571428571,0.559717142857143,0.588451428571429,0.57344,0.499842857142857,0.459037142857143,0.408322857142857,0.366734285714286,0.321796561604585,0.247442857142857,3
"I2072",0.31362,0.275088571428571,0.237951428571429,0.191125714285714,0.149242857142857,0.119868571428571,0.0928457142857143,0.0760828571428571,0.0664771428571429,0.06464,0.05556,0.0535028571428571,0.0614428571428571,0.0724228571428571,0.103185714285714,0.301351428571429,0.634111428571429,0.70642,0.730417142857143,0.851542857142857,0.952834285714286,0.863945714285714,0.712014285714286,0.688191428571429,0.740845714285714,0.839197142857143,0.623688571428571,0.527568571428571,0.584348571428571,0.652862857142857,0.621,0.628757142857143,0.655237142857143,0.623894285714286,0.605274285714286,0.603425714285714,0.653091428571429,0.93142,0.948205714285714,0.761065714285714,0.647391428571429,0.577817142857143,0.623088571428571,0.568617142857143,0.592614285714286,0.538277142857143,0.464349570200573,0.372662857142857,3
"I2073",0.566382857142857,0.282471428571429,0.147268571428571,0.11184,0.105228571428571,0.1011,0.100722857142857,0.102788571428571,0.101365714285714,0.13932,0.210311428571429,0.2517,1.39805714285714,0.677262857142857,0.417605714285714,0.684594285714286,0.560917142857143,0.607922857142857,0.458282857142857,0.461237142857143,0.396954285714286,0.556302857142857,0.471942857142857,0.451251428571429,0.436128571428571,0.666834285714286,0.600317142857143,0.417008571428571,0.345491428571429,0.34232,0.369714285714286,0.446608571428571,0.59526,0.67728,0.710428571428571,0.997577142857143,1.19983428571429,1.14626,1.03475428571429,1.04225142857143,1.00274,1.00041428571429,0.848931428571429,0.778462857142857,0.78664,1.01135142857143,1.12029512893983,0.973434285714286,2
"I2076",0.322297142857143,0.284371428571429,0.243537142857143,0.215248571428571,0.197062857142857,0.209077142857143,0.192985714285714,0.191137142857143,0.19582,0.198665714285714,0.198457142857143,0.191954285714286,0.188914285714286,0.199077142857143,0.216928571428571,0.343311428571429,0.5333,0.587777142857143,0.70768,1.14638285714286,1.39092571428571,1.29272571428571,1.16168571428571,1.13636857142857,1.23587714285714,1.44686571428571,1.24047428571429,1.09174857142857,1.12011142857143,1.08988857142857,1.19008285714286,1.19493428571429,1.06466285714286,1.00240285714286,0.990308571428571,1.00973714285714,0.75146,0.954465714285714,0.802562857142857,0.7248,0.788414285714286,0.74722,0.691734285714286,0.642345714285714,0.565837142857143,0.502294285714286,0.446616045845272,0.383477142857143,3
"I2080",0.242437142857143,0.198954285714286,0.176597142857143,0.161885714285714,0.168911428571429,0.159611428571429,0.166834285714286,0.161111428571429,0.158214285714286,0.163757142857143,0.159474285714286,0.168311428571429,0.228857142857143,0.480914285714286,0.236794285714286,0.332828571428571,0.387828571428571,0.479297142857143,0.528705714285714,0.584937142857143,0.542891428571429,0.540194285714286,0.50586,0.536165714285714,0.787125714285714,0.843462857142857,0.465417142857143,0.381851428571429,0.340748571428571,0.3614,0.349722857142857,0.414745714285714,0.451048571428571,0.49522,0.535871428571429,0.643445714285714,0.824905714285714,0.828468571428571,0.729822857142857,0.682434285714286,0.6564,0.654054285714286,0.63192,0.634454285714286,0.649182857142857,0.595902857142857,0.449404011461318,0.314945714285714,3
"I2081",0.492477142857143,0.41626,0.33192,0.285185714285714,0.2683,0.264328571428571,0.263548571428571,0.26852,0.267797142857143,0.2611,0.267637142857143,0.278568571428571,0.288157142857143,0.346974285714286,0.386274285714286,0.484374285714286,0.536788571428571,0.637482857142857,0.659825714285714,0.62476,0.606385714285714,0.541082857142857,0.5271,0.484671428571429,0.470474285714286,0.522382857142857,0.510685714285714,0.502502857142857,0.525974285714286,0.516257142857143,0.500291428571429,0.523128571428571,0.54642,0.656071428571429,0.713865714285714,0.760974285714286,0.796205714285714,0.781371428571429,0.707377142857143,0.654088571428571,0.63006,0.611102857142857,0.604574285714286,0.6035,0.574831428571429,0.5528,0.544730659025788,0.569734285714286,6
"I2084",0.437705714285714,0.338177142857143,0.276968571428571,0.265277142857143,0.277228571428571,0.264177142857143,0.250842857142857,0.245934285714286,0.231731428571429,0.216662857142857,0.1959,0.186417142857143,0.174042857142857,0.166668571428571,0.179765714285714,0.21142,0.348725714285714,0.420508571428571,0.421008571428571,0.37906,0.46282,0.554271428571429,0.509934285714286,0.521825714285714,0.52638,0.573597142857143,0.560362857142857,0.697522857142857,0.75252,0.695814285714286,0.625185714285714,0.7925,0.897131428571429,0.822445714285714,0.740488571428571,0.705671428571429,0.636588571428571,1.00967714285714,1.12190571428571,1.07694857142857,1.14692571428571,1.33850571428571,1.32018,1.16636285714286,1.08078285714286,0.857417142857143,0.66097994269341,0.51434,3
"I2085",0.467962857142857,0.411537142857143,0.363685714285714,0.462265714285714,0.419614285714286,0.361377142857143,0.45088,0.428617142857143,0.374528571428571,0.471457142857143,0.398554285714286,0.33546,0.426608571428571,0.569262857142857,0.77528,0.854825714285714,0.821725714285714,0.812268571428571,0.921448571428571,0.920905714285714,0.786845714285714,0.792837142857143,0.737154285714286,0.709694285714286,0.834054285714286,0.891417142857143,1.17548857142857,0.819697142857143,1.89700857142857,1.35704571428571,0.800391428571429,0.956948571428571,1.03098571428571,1.02306285714286,0.97936,0.963685714285714,0.981028571428571,1.06977428571429,1.23248,1.46315142857143,1.54616857142857,1.45109428571429,1.25084857142857,0.873894285714286,0.618942857142857,0.567202857142857,0.45530659025788,0.378662857142857,1
"I2086",0.415588571428571,0.37046,0.339094285714286,0.284177142857143,0.222974285714286,0.219528571428571,0.199217142857143,0.210965714285714,0.197325714285714,0.189962857142857,0.183588571428571,0.175365714285714,0.372991428571429,0.924702857142857,0.67776,0.728228571428571,0.826982857142857,0.918665714285714,1.04892857142857,0.998594285714286,0.921965714285714,0.765834285714286,0.710828571428571,0.714405714285714,0.800502857142857,0.96178,0.9107,0.785571428571429,0.777237142857143,0.974822857142857,0.851717142857143,0.919777142857143,1.08748857142857,1.55399428571429,1.99952571428571,1.72630285714286,1.19564285714286,0.955454285714286,0.867617142857143,0.867114285714286,0.990865714285714,1.01364571428571,1.02669714285714,1.04224571428571,0.919825714285714,0.819671428571429,0.711358166189112,0.524905714285714,1
"I2087",0.22078,0.199845714285714,0.181968571428571,0.185982857142857,0.188808571428571,0.192094285714286,0.18816,0.177482857142857,0.180434285714286,0.175717142857143,0.191842857142857,0.226045714285714,0.578831428571429,0.703088571428571,0.381005714285714,0.367091428571429,0.399614285714286,0.432971428571429,0.523648571428571,0.493454285714286,0.486414285714286,0.521828571428571,0.574585714285714,0.558885714285714,0.637197142857143,0.750234285714286,0.692117142857143,0.612145714285714,0.562474285714286,0.55818,0.560057142857143,0.580431428571429,0.617462857142857,0.665577142857143,0.772591428571429,0.842454285714286,0.77972,0.686471428571429,0.670694285714286,0.70512,0.739582857142857,0.743562857142857,0.723462857142857,0.69198,0.61038,0.546468571428571,0.385083094555874,0.281931428571429,3
"I2092",0.0841628571428571,0.0767314285714286,0.0785028571428571,0.0654028571428571,0.0635571428571429,0.0633142857142857,0.0613428571428571,0.0636142857142857,0.0578085714285714,0.0629742857142857,0.0631742857142857,0.0691314285714286,0.0828457142857143,0.289857142857143,0.318494285714286,0.300488571428571,0.210917142857143,0.2215,0.212894285714286,0.173268571428571,0.158688571428571,0.212768571428571,0.1874,0.186951428571429,0.192002857142857,0.210308571428571,0.281031428571429,0.322102857142857,0.385777142857143,0.460288571428571,0.416574285714286,0.593334285714286,0.782814285714286,0.899817142857143,0.856317142857143,0.602054285714286,0.463182857142857,0.473757142857143,0.48508,0.540065714285714,0.453,0.412162857142857,0.367808571428571,0.326685714285714,0.252897142857143,0.192954285714286,0.138352435530086,0.104085714285714,1
"I2098",0.179902857142857,0.165194285714286,0.148657142857143,0.14758,0.133637142857143,0.131,0.130402857142857,0.131334285714286,0.131548571428571,0.126968571428571,0.14406,0.20232,0.234251428571429,0.314925714285714,0.36264,0.31442,0.279865714285714,0.253002857142857,0.262091428571429,0.259282857142857,0.270005714285714,0.262965714285714,0.276262857142857,0.292568571428571,0.291091428571429,0.250805714285714,0.219977142857143,0.227225714285714,0.238605714285714,0.243371428571429,0.229602857142857,0.270311428571429,0.283288571428571,0.345977142857143,0.495642857142857,0.651,1.02576571428571,1.06847428571429,0.75666,0.659957142857143,0.576431428571429,0.503537142857143,0.429222857142857,0.344842857142857,0.303577142857143,0.244974285714286,0.216134670487106,0.19022,2
"I2099",0.23822,0.19574,0.184688571428571,0.167305714285714,0.160285714285714,0.162342857142857,0.158717142857143,0.161665714285714,0.157874285714286,0.165222857142857,0.174602857142857,0.180248571428571,0.206308571428571,0.2467,0.42146,0.493117142857143,0.385662857142857,0.397834285714286,0.483237142857143,0.491508571428571,0.440508571428571,0.441994285714286,0.457242857142857,0.484117142857143,0.606568571428571,0.656437142857143,0.531537142857143,0.52192,0.495682857142857,0.49454,0.464934285714286,0.517251428571429,0.651857142857143,0.957891428571429,1.08594857142857,0.999128571428571,0.7557,0.681425714285714,0.655617142857143,0.668025714285714,0.678685714285714,0.70008,0.700302857142857,0.680862857142857,0.652874285714286,0.58588,0.447610315186246,0.322877142857143,1
"I2103",0.175662857142857,0.09508,0.0657571428571429,0.0539085714285714,0.0450857142857143,0.0446085714285714,0.0413,0.0396885714285714,0.0451628571428571,0.0414028571428571,0.0366628571428571,0.0427142857142857,0.0562885714285714,0.38446,0.448422857142857,0.375531428571429,0.379502857142857,0.529342857142857,0.59476,0.42342,0.302505714285714,0.238465714285714,0.301374285714286,2.11484857142857,1.29494,0.366611428571429,0.201131428571429,0.184085714285714,0.149211428571429,0.224562857142857,0.163591428571429,0.35972,0.24688,0.288842857142857,0.449737142857143,0.266637142857143,0.469782857142857,0.3338,0.294448571428571,0.355565714285714,0.420094285714286,0.45024,0.473117142857143,0.405437142857143,0.38074,0.3872,0.369037249283668,0.23752,6
"I2104",0.570274285714286,0.506748571428571,0.449517142857143,0.388482857142857,0.338102857142857,0.316994285714286,0.29246,0.274142857142857,0.25898,0.253034285714286,0.255402857142857,0.248314285714286,0.244614285714286,0.257482857142857,0.346242857142857,0.488974285714286,0.550242857142857,0.625708571428571,0.682531428571429,0.759125714285714,0.71082,0.736557142857143,0.748617142857143,0.782414285714286,0.781897142857143,0.850697142857143,0.77028,0.765777142857143,0.723402857142857,0.737351428571429,0.740685714285714,0.803654285714286,0.804445714285714,0.80472,0.746765714285714,0.710957142857143,0.70218,0.726451428571429,0.729794285714286,0.747985714285714,0.815997142857143,0.866534285714286,0.910077142857143,0.839508571428571,0.820657142857143,0.766648571428571,0.719424068767908,0.650682857142857,6
"I2105",0.37698,0.253431428571429,0.20966,0.175682857142857,0.154817142857143,0.12698,0.129482857142857,0.118477142857143,0.109677142857143,0.109417142857143,0.109114285714286,0.159462857142857,0.287014285714286,0.482797142857143,0.506668571428571,0.544122857142857,0.693568571428571,0.631717142857143,0.410054285714286,0.471188571428571,0.611428571428571,0.589597142857143,0.619585714285714,0.573591428571429,0.605354285714286,0.677551428571429,0.528211428571429,0.590457142857143,0.525285714285714,0.558734285714286,0.589154285714286,0.705634285714286,1.13619714285714,1.56280285714286,1.36544571428571,0.915471428571429,0.825814285714286,0.882894285714286,0.797514285714286,0.742825714285714,0.732145714285714,0.756482857142857,0.79604,0.818245714285714,0.816211428571429,0.754397142857143,0.602988538681948,0.475554285714286,1
"I2106",0.0714628571428571,0.0720457142857143,0.0649514285714286,0.0550114285714286,0.05724,0.0580171428571429,0.0575114285714286,0.05546,0.0502828571428571,0.0551171428571429,0.0697085714285714,0.0599828571428571,0.0909457142857143,0.116308571428571,0.142091428571429,0.149348571428571,0.138648571428571,0.15296,0.118951428571429,0.13958,0.175302857142857,0.144965714285714,0.153117142857143,0.141851428571429,0.141125714285714,0.187571428571429,0.17046,0.179794285714286,0.185837142857143,0.164291428571429,0.182417142857143,0.159374285714286,0.164585714285714,0.16686,0.209651428571429,0.259917142857143,0.25926,0.294654285714286,0.287862857142857,0.290457142857143,0.30448,0.315694285714286,0.301914285714286,0.243177142857143,0.173408571428571,0.130528571428571,0.104091690544413,0.0830914285714286,1
"I2109",0.369748571428571,0.344685714285714,0.33568,0.32262,0.32524,0.317694285714286,0.301948571428571,0.314537142857143,0.302291428571429,0.297725714285714,0.298557142857143,0.368854285714286,1.14811428571429,0.421102857142857,0.297522857142857,0.345157142857143,0.3717,0.373805714285714,0.45574,0.559414285714286,0.585751428571429,0.562802857142857,0.498988571428571,0.512202857142857,0.566834285714286,0.606794285714286,0.533717142857143,0.514317142857143,0.504754285714286,0.501942857142857,0.508237142857143,0.517971428571429,0.580285714285714,0.764657142857143,0.95334,0.994777142857143,1.11544,1.22649428571429,1.13629714285714,1.02061142857143,0.964545714285714,0.892425714285714,0.882182857142857,0.930045714285714,0.81426,0.640185714285714,0.486034383954155,0.425971428571429,2
"I2110",0.775217142857143,0.757517142857143,0.760871428571429,0.735565714285714,0.744125714285714,0.740517142857143,0.727105714285714,0.752825714285714,0.782868571428571,0.795685714285714,1.31645142857143,1.29835142857143,1.11247714285714,0.913677142857143,0.805711428571429,0.795305714285714,0.996182857142857,0.552514285714286,0.516077142857143,0.575951428571429,0.562871428571429,0.514597142857143,0.519811428571429,0.514514285714286,0.587045714285714,0.537871428571429,0.497854285714286,0.490485714285714,0.478108571428571,0.621554285714286,0.600317142857143,0.645571428571429,0.784331428571429,1.13324285714286,1.08463714285714,1.04498571428571,1.00979714285714,1.03223142857143,1.02837142857143,1.06946,0.977657142857143,0.935008571428571,0.929368571428571,0.91522,0.91616,0.904925714285714,0.859022922636103,0.800225714285714,4
"I2112",0.0836971428571429,0.0818,0.0817485714285714,0.0843628571428571,0.0811371428571429,0.0838285714285714,0.08298,0.0824514285714286,0.0839857142857143,0.0838142857142857,0.0887171428571429,0.110348571428571,0.151765714285714,0.319448571428571,0.254874285714286,0.222688571428571,0.44246,0.392391428571429,0.164965714285714,0.115211428571429,0.103822857142857,0.0990828571428571,0.0901514285714286,0.0890228571428571,0.0915457142857143,0.0948142857142857,0.0978028571428571,0.102614285714286,0.104728571428571,0.09646,0.103788571428571,0.100951428571429,0.115111428571429,0.163002857142857,0.252302857142857,0.17074,0.179811428571429,0.153514285714286,0.149771428571429,0.142097142857143,0.144391428571429,0.14404,0.157151428571429,0.14666,0.11184,0.0921885714285714,0.0859255014326648,0.0821142857142857,6
"I2113",0.146151428571429,0.117237142857143,0.103562857142857,0.135177142857143,0.15834,0.10116,0.63968,0.280074285714286,0.14112,0.0922,0.690874285714286,0.29112,0.214074285714286,0.260834285714286,0.236982857142857,0.234977142857143,0.235317142857143,0.26508,0.315382857142857,0.336834285714286,0.345662857142857,0.354211428571429,0.313917142857143,0.299251428571429,0.293402857142857,0.326865714285714,0.29302,0.322511428571429,0.312165714285714,0.35458,0.362631428571429,0.384397142857143,0.4737,0.566777142857143,0.575491428571429,0.581625714285714,0.5677,0.551122857142857,0.54484,0.515591428571429,0.479314285714286,0.472894285714286,0.456354285714286,0.418934285714286,0.340708571428571,0.258488571428571,0.189882521489971,0.157334285714286,3
"I2115",0.249262857142857,0.229731428571429,0.221211428571429,0.199777142857143,0.195102857142857,0.183271428571429,0.182428571428571,0.176571428571429,0.172357142857143,0.16656,0.169908571428571,0.1992,0.285457142857143,0.794905714285714,0.619757142857143,0.452034285714286,0.336482857142857,0.344614285714286,0.360571428571429,0.3208,0.342522857142857,0.538314285714286,0.606322857142857,0.550722857142857,0.564077142857143,0.490725714285714,0.538617142857143,0.572425714285714,0.475451428571429,0.515734285714286,0.681168571428571,0.69412,0.659034285714286,0.633502857142857,0.612711428571429,0.53554,0.539574285714286,0.634425714285714,0.784642857142857,0.849274285714286,0.809262857142857,0.920677142857143,0.833517142857143,0.614434285714286,0.497517142857143,0.411751428571429,0.32074212034384,0.29388,1
"I2117",0.345911428571429,0.23944,0.184854285714286,0.167937142857143,0.171811428571429,0.167074285714286,0.161785714285714,0.167797142857143,0.169051428571429,0.1705,0.178742857142857,0.518031428571429,1.22811428571429,0.493588571428571,0.232462857142857,0.203754285714286,0.220028571428571,0.320942857142857,0.36114,0.306674285714286,0.2522,0.235442857142857,0.191114285714286,0.231945714285714,0.311768571428571,0.266851428571429,0.230211428571429,0.241111428571429,0.22576,0.253368571428571,0.265768571428571,0.33446,0.483842857142857,0.577222857142857,0.998291428571429,0.777254285714286,0.438777142857143,0.462034285714286,0.3982,0.344245714285714,0.342365714285714,0.886034285714286,0.619025714285714,0.353508571428571,0.329511428571429,0.439265714285714,0.476418338108883,0.403848571428571,4
"I2119",0.578428571428571,0.417274285714286,0.332982857142857,0.30428,0.2689,0.254957142857143,0.240025714285714,0.219514285714286,0.221937142857143,0.222702857142857,0.547982857142857,1.01393142857143,1.25729714285714,0.614471428571429,0.457957142857143,0.52442,0.599188571428571,0.759448571428571,0.78002,0.788842857142857,0.834151428571429,0.830028571428571,0.836148571428571,0.83208,0.826537142857143,0.826651428571429,0.786928571428571,0.712982857142857,0.707931428571429,0.675937142857143,0.9607,1.20747714285714,1.37971428571429,1.95096857142857,1.50505428571429,1.43036571428571,1.39588857142857,1.28885142857143,1.38403142857143,1.22479714285714,1.05548571428571,0.939088571428571,0.954174285714286,1.02095428571429,0.975262857142857,0.987991428571429,0.929002865329513,0.784874285714286,3
"I2121",0.221468571428571,0.208342857142857,0.199557142857143,0.194494285714286,0.182231428571429,0.180422857142857,0.173862857142857,0.174765714285714,0.174011428571429,0.178397142857143,0.1922,0.19284,0.222888571428571,0.232017142857143,0.226602857142857,0.235882857142857,0.23722,0.240077142857143,0.249422857142857,0.2573,0.28322,0.280788571428571,0.310617142857143,0.34556,0.336134285714286,0.341365714285714,0.336714285714286,0.335385714285714,0.348497142857143,0.372845714285714,0.3488,0.357437142857143,0.368794285714286,0.384542857142857,0.388277142857143,0.388848571428571,0.389708571428571,0.410725714285714,0.407268571428571,0.386414285714286,0.352442857142857,0.312185714285714,0.27634,0.268422857142857,0.259257142857143,0.25468,0.252487106017192,0.237462857142857,4
"I2123",0.746591428571429,0.646085714285714,0.618411428571429,0.557588571428571,0.549714285714286,0.553794285714286,0.561722857142857,0.560885714285714,0.555791428571429,0.5486,0.543074285714286,0.582577142857143,0.766457142857143,1.1104,1.1429,1.24757428571429,1.13153142857143,1.08395714285714,0.956657142857143,0.893028571428571,0.948837142857143,0.881751428571429,0.926228571428571,0.902034285714286,0.904757142857143,0.939117142857143,0.916322857142857,0.903002857142857,0.954908571428571,0.975277142857143,0.979608571428571,1.07920571428571,1.17999428571429,1.38775142857143,1.62171142857143,1.86632285714286,2.05509714285714,1.97394285714286,1.89794285714286,1.83723714285714,1.79172285714286,1.75904285714286,1.76404857142857,1.78151714285714,1.54882857142857,1.24765428571429,1.01681375358166,0.856945714285714,3
"I2124",0.115328571428571,0.111865714285714,0.112845714285714,0.111362857142857,0.126394285714286,0.119228571428571,0.113128571428571,0.119268571428571,0.115754285714286,0.122885714285714,0.112817142857143,0.116771428571429,0.123194285714286,0.144362857142857,0.148771428571429,0.161685714285714,0.215462857142857,0.204111428571429,0.171671428571429,0.110597142857143,0.13562,0.13642,0.150502857142857,0.152248571428571,0.174497142857143,0.15872,0.148034285714286,0.129394285714286,0.115871428571429,0.10184,0.14352,0.139328571428571,0.192468571428571,0.1862,0.253211428571429,0.230565714285714,0.210631428571429,0.264251428571429,0.285022857142857,0.298588571428571,0.325857142857143,0.31538,0.262534285714286,0.223197142857143,0.201465714285714,0.176742857142857,0.141985673352436,0.136522857142857,3
"I2126",0.419165714285714,0.359605714285714,0.327028571428571,0.293511428571429,0.264851428571429,0.246565714285714,0.238008571428571,0.242105714285714,0.23162,0.226834285714286,0.215837142857143,0.221251428571429,0.215068571428571,0.219297142857143,0.243651428571429,0.424911428571429,0.478694285714286,0.398174285714286,0.400374285714286,0.426697142857143,0.432588571428571,0.413962857142857,0.459214285714286,0.44764,0.457314285714286,0.460054285714286,0.502242857142857,0.483522857142857,0.482034285714286,0.503165714285714,0.54128,0.523131428571429,0.528971428571429,0.514971428571429,0.572334285714286,0.600585714285714,0.594108571428571,0.617922857142857,0.641225714285714,0.65466,0.69318,0.692717142857143,0.670957142857143,0.693817142857143,0.698237142857143,0.663865714285714,0.584722063037249,0.499131428571429,5
"I2131",0.478914285714286,0.402597142857143,0.371254285714286,0.341285714285714,0.32142,0.312734285714286,0.307142857142857,0.305605714285714,0.302757142857143,0.304162857142857,0.304677142857143,0.326694285714286,0.388174285714286,0.563457142857143,0.642337142857143,0.679068571428571,0.595745714285714,0.65182,0.680171428571429,0.7178,0.798414285714286,0.793937142857143,0.91064,0.941,0.928974285714286,0.842294285714286,0.7935,0.795262857142857,0.771737142857143,0.787645714285714,0.806765714285714,0.771434285714286,1.40156857142857,1.67316571428571,1.35085428571429,1.06769142857143,1.10431714285714,1.62718,1.80222571428571,1.86676857142857,1.54727714285714,1.59913428571429,1.32018,1.32253428571429,1.13263142857143,0.937665714285714,0.719395415472779,0.5667,1
"I2133",0.332002857142857,0.269497142857143,0.229648571428571,0.19596,0.184688571428571,0.176317142857143,0.173722857142857,0.169231428571429,0.167311428571429,0.164914285714286,0.17298,0.160565714285714,0.16758,0.223868571428571,0.263608571428571,0.355262857142857,0.371037142857143,0.45226,0.48664,0.46792,0.439645714285714,0.486465714285714,0.439308571428571,0.433794285714286,0.463725714285714,0.479371428571429,0.554188571428571,0.58536,0.605191428571429,0.610597142857143,0.693588571428571,0.559285714285714,0.510228571428571,0.507877142857143,0.515388571428571,0.534802857142857,0.524422857142857,0.610165714285714,0.613442857142857,0.603971428571429,0.661391428571429,0.684945714285714,0.644228571428571,0.589468571428571,0.624442857142857,0.621322857142857,0.522134670487106,0.430117142857143,3
"I2135",0.14992,0.0586685714285714,0.0600428571428571,0.0594142857142857,0.05906,0.0591771428571429,0.0594257142857143,0.0593171428571429,0.0573914285714286,0.06018,0.06908,0.11276,0.249445714285714,0.35238,0.367011428571429,0.720822857142857,0.480657142857143,0.785405714285714,0.607105714285714,0.444105714285714,0.641454285714286,0.890131428571429,0.987145714285714,1.05253428571429,0.67416,0.445134285714286,1.04823142857143,0.659905714285714,0.495925714285714,0.237122857142857,0.211562857142857,0.319922857142857,0.330422857142857,0.351317142857143,0.78174,0.335442857142857,0.455362857142857,0.464951428571429,0.353397142857143,0.321808571428571,0.298302857142857,0.274705714285714,0.477874285714286,0.507194285714286,0.71202,0.672434285714286,0.46610888252149,0.32516,6
