"toy","Cluster 1","Cluster 2","Cluster 3","Cluster 4","Cluster 5","Cluster 6","weekend","temp"
"0.216438356",0.516350712864721,0.419091947702835,0.526793528368794,0.491280761131167,0.480830459770115,0.48078410218254,FALSE,7.25
"0.219178082",0.490867705570292,0.40157410801564,0.512481353427896,0.489307310469314,0.458730423850575,0.457749007936508,FALSE,8.60416666666667
"0.221917808",0.499859278293546,0.412950085532747,0.520471985815603,0.474726609506619,0.456939475574713,0.466209201388889,FALSE,8.27083333333333
"0.224657534",0.489139699381079,0.397682978983382,0.521221542553191,0.461328369434416,0.464849766522989,0.455323288690476,FALSE,8.58333333333333
"0.227397260",0.530296363837312,0.461060789345063,0.560669473995272,0.49073277677497,0.507932650862069,0.474369605654762,TRUE,7.39583333333333
"0.232876712",0.513731432360743,0.43857850684262,0.54400585106383,0.504881242478941,0.510968660201149,0.479297557043651,FALSE,5.9375
"0.235616438",0.541266909814324,0.452874694525904,0.5707036643026,0.510983303249097,0.52331088362069,0.506838851686508,FALSE,1.8125
"0.238356164",0.52386640694076,0.421255742913001,0.546211908983452,0.51206896811071,0.514257004310345,0.498674231150794,FALSE,2.64583333333333
"0.241095890",0.490326094164456,0.400847201857282,0.521039361702128,0.486023465703971,0.495175826149425,0.480711433531746,FALSE,3.19791666666667
"0.243835616",0.522625469717065,0.459148216031281,0.567306796690307,0.508989921780987,0.563786099137931,0.488400607638889,FALSE,5.04166666666667
"0.246575342",0.542157051282051,0.451658907624633,0.581010283687943,0.511147939229844,0.533115391522988,0.509900359623016,TRUE,4.66666666666667
"0.257534247",0.496323717948718,0.398389235092864,0.511030023640662,0.471247292418773,0.459299389367816,0.465141493055556,FALSE,7.35416666666667
"0.260273973",0.483138179708223,0.399497739491691,0.507744208037825,0.468780309867629,0.451995599856322,0.46312927827381,FALSE,8.89583333333333
"0.263013699",0.465513456012378,0.388401026392962,0.504698877068558,0.460172232250301,0.450089260057471,0.444576326884921,FALSE,9.77083333333333
"0.265753425",0.496004752431477,0.417666911045943,0.512550738770686,0.468358528880866,0.454669899425287,0.463431733630952,TRUE,7.9375
"0.268493151",0.502466401414677,0.429321175464321,0.523243587470449,0.479044675090253,0.450216145833333,0.45088566468254,TRUE,9.07291666666667
"0.271232877",0.459846734084881,0.384014846041056,0.481691430260047,0.454975932611312,0.42004211566092,0.423379588293651,FALSE,8.35416666666667
"0.273972603",0.455032963085765,0.373916055718475,0.476518557919622,0.454446525270758,0.390443157327586,0.420041666666667,FALSE,7.79166666666667
"0.276712329",0.462824132404951,0.376776515151515,0.478731353427896,0.461084611913357,0.403986170977011,0.431194382440476,FALSE,6.375
"0.279452055",0.450798822944297,0.371550586510264,0.474425502364066,0.455275195547533,0.412962913074713,0.426862599206349,FALSE,4.64583333333333
"0.282191781",0.453042910035367,0.361514968230694,0.474168439716312,0.444334311070999,0.408133530890805,0.407572420634921,FALSE,7.08333333333333
"0.284931507",0.491161499778957,0.418921737536657,0.514292346335697,0.459751654632972,0.433597880747126,0.448079985119048,TRUE,8.5
"0.287671233",0.50972341954023,0.438039406158358,0.535473374704492,0.48711642599278,0.449420079022988,0.448707651289683,TRUE,7.02083333333333
"0.290410959",0.464852702254642,0.385068059628543,0.475727423167849,0.458399894705175,0.421023078304598,0.423640004960317,FALSE,6.72916666666667
"0.293150685",0.463024977895668,0.37993169599218,0.48122018321513,0.449620412154031,0.41912347341954,0.425778025793651,FALSE,5.9375
"0.295890411",0.462651746242264,0.384361131476051,0.477105466903073,0.457460740072202,0.413740122126437,0.43055431547619,FALSE,4.33333333333333
"0.298630137",0.452891965075155,0.373084005376344,0.467067287234043,0.445260228640193,0.404251975574713,0.42766443452381,FALSE,5.77083333333333
"0.301369863",0.446123452696729,0.364172837243402,0.469315750591017,0.434860258724428,0.405036188936782,0.432580915178571,FALSE,10.25
"0.304109589",0.505884173297966,0.45561339198436,0.535472724586288,0.474462018652226,0.460400323275862,0.453153831845238,TRUE,8.02083333333333
"0.306849315",0.515550453138815,0.438054068914956,0.531074172576832,0.472927797833935,0.488269486350575,0.437782924107143,TRUE,12.2604166666667
"0.309589041",0.463354636383731,0.376109787390029,0.478578546099291,0.453685694945848,0.423065822557471,0.415291418650794,FALSE,12.7291666666667
"0.312328767",0.478633012820513,0.382679985337243,0.497322576832151,0.458277827918171,0.425326418821839,0.438865327380952,FALSE,11.7708333333333
"0.315068493",0.46146209106985,0.367295882209189,0.484581826241135,0.455870562575211,0.411745689655172,0.434587735615079,FALSE,14.1875
"0.317808219",0.451941036693192,0.3728386485826,0.476386229314421,0.460907566185319,0.400312769396552,0.431038194444444,FALSE,11.1041666666667
"0.328767123",0.500896026746242,0.427707600195503,0.515425029550827,0.474667268351384,0.460141792385057,0.44591443452381,FALSE,6.41666666666667
"0.331506849",0.47104774535809,0.388474034701857,0.487080289598109,0.467854843561974,0.426735721982759,0.447826078869048,FALSE,8.1875
"0.334246575",0.466043904730327,0.374863453079179,0.496318410165485,0.46129317087846,0.414695132902299,0.435786520337301,FALSE,11.0833333333333
"0.336986301",0.462226652298851,0.358257209188661,0.482415425531915,0.458185770156438,0.410890894396552,0.432722346230159,FALSE,10.7604166666667
"0.339726027",0.45988041556145,0.359546370967742,0.480682358156028,0.456141320697954,0.41010775862069,0.429572916666667,FALSE,8.8125
"0.342465753",0.480800149204244,0.39844477028348,0.508521897163121,0.468907566185319,0.437642600574713,0.441966331845238,TRUE,8.85416666666667
"0.345205479",0.504914014146773,0.444180840664712,0.521109958628842,0.466355370036101,0.467335847701149,0.447598338293651,TRUE,7.8125
"0.347945205",0.470023402961981,0.373623594819159,0.485028723404255,0.448871615523466,0.418191271551724,0.438627046130952,FALSE,6.77083333333333
"0.350684932",0.463943108974359,0.381612903225806,0.489625650118203,0.453119359205776,0.409099048132184,0.443020647321429,FALSE,4.89583333333333
"0.353424658",0.459596651193634,0.373102944770283,0.473127098108747,0.45648052045728,0.419373293821839,0.432353732638889,FALSE,5.1875
"0.356164384",0.451316893236074,0.372866813294233,0.479216341607565,0.44938583032491,0.414740391522989,0.425373325892857,FALSE,7.8125
"0.358904110",0.446103254862953,0.368547043010753,0.4681875,0.436090252707581,0.397590068247126,0.416357886904762,FALSE,9.39583333333333
"0.361643836",0.490880360300619,0.402945136852395,0.506937293144208,0.456071450060168,0.435593660201149,0.441291604662698,TRUE,9.45833333333333
"0.364383562",0.495949878426172,0.420636791300098,0.521773315602837,0.465811973525872,0.447027837643678,0.4384921875,TRUE,9.91666666666667
"0.367123288",0.45128149867374,0.368948863636364,0.465208156028369,0.445043396510229,0.41409689295977,0.411144407242064,FALSE,10.09375
"0.369863014",0.462564765694076,0.385328445747801,0.485523374704492,0.441172006618532,0.422242636494253,0.42870597718254,FALSE,12.0208333333333
"0.372602740",0.455609167771883,0.368371884164223,0.472613091016548,0.429842057761733,0.409537805316092,0.415420386904762,FALSE,14.2083333333333
"0.375342466",0.437181614721485,0.363454850928641,0.458742789598109,0.422882370637786,0.385114493534483,0.408349020337302,FALSE,16.5416666666667
"0.378082192",0.432485190097259,0.361812316715542,0.462164864066194,0.430217809867629,0.373706627155172,0.418167286706349,FALSE,13.6666666666667
"0.380821918",0.462459991158267,0.395364308406647,0.48030079787234,0.43883190433213,0.409433548850575,0.418974640376984,TRUE,15.5625
"0.391780822",0.427903597480106,0.35750946969697,0.461329609929078,0.422652376654633,0.365525413074713,0.410688864087302,FALSE,9.625
"0.394520548",0.436311118479222,0.352358198924731,0.469727157210402,0.432728865824308,0.385586476293103,0.419500682043651,FALSE,9.125
"0.397260274",0.429633427276746,0.35076093597263,0.465050886524823,0.426197803850782,0.377817528735632,0.410846974206349,FALSE,9.97916666666667
"0.400000000",0.4854566755084,0.412997739491691,0.502192641843972,0.452158919975933,0.419154992816092,0.434028211805556,TRUE,10.7291666666667
"0.402739726",0.492846098585323,0.416299853372434,0.505949674940898,0.454124172683514,0.420361709770115,0.439024367559524,TRUE,11.28125
"0.405479452",0.453989832007073,0.385866385630498,0.486561643026005,0.449854617930205,0.410140265804598,0.426772879464286,FALSE,11.6666666666667
"0.408219178",0.438580791335102,0.348224401270772,0.471276270685579,0.433477286401925,0.391766612787356,0.408185515873016,FALSE,13.3541666666667
"0.410958904",0.434913102343059,0.348793132942327,0.464621365248227,0.430008348375451,0.380280262212644,0.415625310019841,FALSE,13.8333333333333
"0.413698630",0.430157217064545,0.351680351906158,0.456079757683215,0.425679076413959,0.383304597701149,0.411744729662698,FALSE,14.1041666666667
"0.416438356",0.418610383510168,0.342626282991202,0.462251329787234,0.420356799037304,0.375534482758621,0.398714223710317,FALSE,15.96875
"0.419178082",0.452912328691424,0.375109970674487,0.482399822695035,0.41871126654633,0.415523168103448,0.419685887896825,TRUE,16.2291666666667
"0.421917808",0.455489224137931,0.359504093352884,0.487080289598109,0.42401067990373,0.415856142241379,0.416375558035714,TRUE,13.1666666666667
"0.424657534",0.479747734305924,0.41237206744868,0.495620212765957,0.445869359205776,0.445315193965517,0.429150235615079,FALSE,12.6458333333333
"0.427397260",0.467978033819629,0.3730727028348,0.487468823877069,0.436753234055355,0.417206986350575,0.422087921626984,FALSE,12.8958333333333
"0.430136986",0.465292661361627,0.37948038856305,0.485900975177305,0.430114996991576,0.413722701149425,0.430274057539683,FALSE,13.2916666666667
"0.432876712",0.437631354995579,0.35621658113392,0.465994680851064,0.424717433814681,0.40041711566092,0.422897259424603,FALSE,12.2708333333333
"0.435616438",0.431323524535809,0.359996945259042,0.463422901891253,0.423877406738869,0.410234015804598,0.417183469742064,FALSE,12.1041666666667
"0.438356164",0.470927856984969,0.404375366568915,0.489379787234043,0.443095592659446,0.40641244612069,0.426233444940476,TRUE,13.625
"0.441095890",0.499390832228117,0.433875488758553,0.503925650118203,0.445385228640193,0.420381734913793,0.441541790674603,TRUE,12.2916666666667
"0.443835616",0.446631879973475,0.360954056695992,0.474197458628842,0.434042193140794,0.395310614224138,0.423590091765873,FALSE,12
"0.446575342",0.438268070291777,0.345675403225806,0.465621956264775,0.424771209386282,0.386134698275862,0.401748697916667,FALSE,12.75
"0.449315068",0.445168490274094,0.349984543010753,0.46638554964539,0.418809566787004,0.397214529454023,0.401049417162698,FALSE,15.1875
"0.452054795",0.434085571396994,0.343866141251222,0.458105496453901,0.414385905535499,0.374026311063218,0.406130208333333,FALSE,15.875
"0.454794521",0.438496214633068,0.346511302541544,0.462079343971631,0.425347623345367,0.389485362787356,0.405103484623016,FALSE,14.7291666666667
"0.457534247",0.448892269009726,0.366850439882698,0.464741341607565,0.41636206377858,0.417205908764368,0.419534164186508,TRUE,11.7916666666667
"0.460273973",0.44031791556145,0.37264534457478,0.468684338061466,0.416215929602888,0.408528286637931,0.419061941964286,TRUE,12.8541666666667
"0.463013699",0.435429321396994,0.340939882697947,0.455606323877069,0.417810920577617,0.398905531609195,0.40641300843254,FALSE,16.6666666666667
"0.465753425",0.4337270943855,0.339942143206256,0.463763859338061,0.417652903128761,0.39776095545977,0.402122085813492,FALSE,16.9375
"0.468493151",0.435460377984085,0.346951429618768,0.464932742316785,0.412989620938628,0.411378861350575,0.414249503968254,FALSE,17.1666666666667
"0.471232877",0.423799790008842,0.34099199657869,0.461284869976359,0.41634920276775,0.392952945402299,0.39388423859127,FALSE,15.8958333333333
"0.473972603",0.428076950707339,0.352825268817204,0.46508096926714,0.401487214199759,0.409877693965517,0.406007192460317,FALSE,15.625
"0.476712329",0.450110217727675,0.388107465786901,0.472329669030733,0.415427196149218,0.41950628591954,0.416313678075397,TRUE,16.5208333333333
"0.479452055",0.453875911803714,0.386356182795699,0.485457830969267,0.42346337244284,0.426378951149425,0.415353608630952,TRUE,18.3333333333333
"0.482191781",0.440878812997347,0.371511424731183,0.477056737588652,0.440347322503009,0.401189206178161,0.423789620535714,FALSE,16.3333333333333
"0.484931507",0.434515334880636,0.342836815738025,0.473183894799054,0.430662154031288,0.387283764367816,0.405561693948413,FALSE,16.0625
"0.487671233",0.437915008841733,0.356653103616813,0.475150325059102,0.430946374849579,0.397188936781609,0.411333581349206,FALSE,16.75
"0.490410959",0.437504697170645,0.350052419354839,0.465559278959811,0.431520607701564,0.389339798850575,0.404907738095238,FALSE,18.1458333333333
"0.493150685",0.434601375994695,0.345675708699902,0.465701359338062,0.427292644404332,0.395783315373563,0.412563864087302,FALSE,16.6666666666667
"0.495890411",0.454184433023873,0.377808651026393,0.473085638297872,0.439658167870036,0.431828753591954,0.436703373015873,TRUE,15.7916666666667
"0.498630137",0.454256603669319,0.379448130498534,0.472619089834515,0.443087620336943,0.423899245689655,0.427027777777778,TRUE,17.1041666666667
"0.501369863",0.436015528293546,0.345659213098729,0.456648079196217,0.433178474729242,0.389735362787356,0.415948722718254,FALSE,14.2083333333333
"0.504109589",0.446250055260831,0.368282196969697,0.47120011820331,0.43708190433213,0.407160470545977,0.425634300595238,FALSE,14.3333333333333
"0.506849315",0.429219164456233,0.35245497311828,0.463649468085106,0.424485258724428,0.386609195402299,0.412348648313492,FALSE,16.6666666666667
"0.509589041",0.4408858311229,0.361655180840665,0.470012825059102,0.433691410950662,0.392768318965517,0.424999069940476,FALSE,14.8333333333333
"0.512328767",0.443392628205128,0.367366080156403,0.477705673758865,0.428402827918171,0.396170707614943,0.414068824404762,FALSE,15.3541666666667
"0.515068493",0.477157217064545,0.409620967741935,0.501846365248227,0.460862590252708,0.443649425287356,0.454114459325397,TRUE,17.5625
"0.517808219",0.47303050397878,0.403739980449658,0.489234929078014,0.450446826113117,0.422867097701149,0.429767609126984,TRUE,15
"0.520547945",0.430232592838196,0.370858321114369,0.460558510638298,0.422114921780987,0.388926724137931,0.415955171130952,FALSE,14.125
"0.523287671",0.452006631299735,0.371724645650049,0.485225059101655,0.440026474127557,0.390794989224138,0.430177393353175,FALSE,13.3958333333333
"0.526027397",0.445352923297966,0.368754154447703,0.473188268321513,0.427190057160048,0.39060470545977,0.422316716269841,FALSE,15.4791666666667
"0.528767123",0.450734084880637,0.370759775171065,0.477917523640662,0.434565057160048,0.403244971264368,0.429787822420635,FALSE,15.125
"0.531506849",0.442315760389036,0.36160031769306,0.463928309692671,0.409822202166065,0.397646372126437,0.424424417162698,FALSE,13.6875
"0.534246575",0.460871214633068,0.379783357771261,0.487435283687943,0.436123044524669,0.40494836566092,0.430624565972222,TRUE,14.1875
"0.536986301",0.47534767351901,0.396472446236559,0.497178161938534,0.44480603188929,0.420113326149425,0.443260540674603,TRUE,17.375
"0.539726027",0.449773817418214,0.35358644916911,0.471196394799054,0.439326489169675,0.391986889367816,0.41926915922619,FALSE,17.7083333333333
"0.542465753",0.443908267020336,0.350413062072336,0.469429787234043,0.434986612515042,0.384365840517241,0.41859337797619,FALSE,15.8958333333333
"0.545205479",0.447313964412025,0.355580461876833,0.476265543735225,0.426539335138387,0.401711566091954,0.429873697916667,FALSE,14.9375
"0.547945205",0.440512709991158,0.349872434017595,0.463827630023641,0.429141771961492,0.389788972701149,0.419985739087302,FALSE,13.7916666666667
"0.550684932",0.422605603448276,0.349851600684262,0.454211495271868,0.419351609506619,0.398112068965517,0.405047433035714,FALSE,14.7291666666667
"0.553424658",0.454871684350133,0.389200268817204,0.476178309692671,0.423976835138387,0.40933126795977,0.427251674107143,TRUE,16.7083333333333
"0.556164384",0.46303125,0.400240652492669,0.482530112293144,0.443521058965102,0.4200390625,0.435765562996032,TRUE,16.8020833333333
"0.558904110",0.448857841511936,0.355362353372434,0.467425384160757,0.434735634777377,0.401892780172414,0.405388950892857,FALSE,19.40625
"0.561643836",0.444518457117595,0.354369623655914,0.4653125,0.426394103489771,0.390528825431035,0.415322482638889,FALSE,16.8958333333333
"0.564383562",0.449015196728559,0.354113880742913,0.45538543144208,0.433251278580024,0.387915499281609,0.408421006944444,FALSE,15.4375
"0.567123288",0.439032189434129,0.355182673509287,0.460268557919622,0.425906362815885,0.386583692528736,0.407846850198413,FALSE,15.0416666666667
"0.569863014",0.443972010389036,0.362102761485826,0.461562115839243,0.426250601684717,0.39515463362069,0.418400235615079,FALSE,16.5208333333333
"0.572602740",0.460147877984085,0.383276331867058,0.488787145390071,0.448591681708785,0.401405890804598,0.423828807043651,TRUE,14.8229166666667
"0.575342466",0.455796419098143,0.389230205278592,0.488032742316785,0.440444193742479,0.392790409482759,0.435350942460317,TRUE,14.4166666666667
"0.578082192",0.4661370744916,0.398635080645161,0.484611554373522,0.450917117930205,0.405457165948276,0.422882068452381,FALSE,13.1145833333333
"0.580821918",0.453727702254642,0.356979533235582,0.475926566193853,0.451722548134777,0.412876706178161,0.413563678075397,FALSE,14.8541666666667
"0.583561644",0.444377265694076,0.36424126344086,0.475540543735225,0.436662003610108,0.403380836925287,0.416845610119048,FALSE,13.7708333333333
"0.586301370",0.441631741821397,0.3648386485826,0.47929713356974,0.433668622141998,0.390773886494253,0.421232452876984,FALSE,14.8541666666667
"0.589041096",0.435766882183908,0.361359298631476,0.471711406619385,0.437474879663057,0.406608926005747,0.419243551587302,FALSE,15.5416666666667
"0.591780822",0.455030227674624,0.392820442326491,0.486078339243499,0.452833558965102,0.404100574712644,0.424227120535714,TRUE,15.25
