"Cluster 1","Cluster 2","Cluster 3","Cluster 4","Cluster 5","Cluster 6","toy","weekend","tod","temp"
"1.30794694960212","1.04776832844575","1.19454326241135","1.02739711191336","0.984056034482759","0.971738095238095","0.000000000","True","36","  0.00000"
"1.28459549071618","1.17660703812317","1.19979858156028","0.976678700361011","0.948668103448276","0.907839285714286","0.000000000","True","37"," -2.00000"
"1.22897612732095","1.22807038123167","1.18128510638298","0.979436823104693","1.06773706896552","0.946133928571429","0.000000000","True","38"," -1.00000"
"1.19697082228117","1.18054252199413","1.16465531914894","0.938519855595668","1.06935344827586","0.918383928571429","0.000000000","True","39"," -1.00000"
"1.12230901856764","1.15473607038123","1.15658865248227","0.895985559566787","1.06630172413793","0.905252976190476","0.000000000","True","40"," -1.00000"
"1.05490848806366","1.19263929618768","1.10693475177305","0.913992779783394","1.02301724137931","0.869657738095238","0.000000000","True","41"," -1.00000"
"1.00714986737401","1.09213782991202","1.08350780141844","0.856682310469314","0.979073275862069","0.807735119047619","0.000000000","True","42"," -1.00000"
"1.01072148541114","1.0467008797654","1.08676312056738","0.817906137184116","0.958987068965517","0.781264880952381","0.000000000","True","43"," -2.00000"
"0.94263925729443","1.02984164222874","1.02657163120567","0.750397111913357","0.919288793103448","0.745901785714286","0.000000000","True","44"," -2.00000"
"0.832709549071618","0.943680351906158","0.972500709219858","0.671014440433213","0.999103448275862","0.732401785714286","0.000000000","True","45"," -2.00000"
"0.746228116710875","0.80666862170088","0.929063829787234","0.662996389891697","0.946038793103448","0.682928571428571","0.000000000","True","46"," -1.00000"
"0.641706896551724","0.72350146627566","0.843032624113475","0.573884476534296","0.912068965517241","0.569247023809524","0.000000000","True","47"," -2.00000"
"0.518454907161804","0.614519061583578","0.743121985815603","0.520263537906137","0.825008620689655","0.483071428571429","0.002739726","False"," 0"," -1.00000"
"0.402701591511936","0.473956011730205","0.620190070921986","0.423512635379061","0.71751724137931","0.383333333333333","0.002739726","False"," 1"," -1.00000"
"0.331993368700265","0.366774193548387","0.522191489361702","0.39785559566787","0.616771551724138","0.321735119047619","0.002739726","False"," 2"," -1.00000"
"0.268387267904509","0.285680351906158","0.438341843971631","0.333068592057762","0.571689655172414","0.251982142857143","0.002739726","False"," 3"," -1.00000"
"0.238714854111406","0.24058651026393","0.369035460992908","0.310469314079422","0.5115","0.23003869047619","0.002739726","False"," 4","  0.00000"
"0.207790450928382","0.202360703812317","0.323594326241135","0.315888086642599","0.422413793103448","0.207321428571429","0.002739726","False"," 5","  0.00000"
"0.188424403183024","0.191765395894428","0.302580141843972","0.302440433212996","0.381948275862069","0.201104166666667","0.002739726","False"," 6","  0.00000"
"0.180445623342175","0.18149853372434","0.281956028368794","0.296779783393502","0.374685344827586","0.192434523809524","0.002739726","False"," 7","  0.00000"
"0.171553050397878","0.171533724340176","0.262129078014184","0.307592057761733","0.332422413793103","0.198949404761905","0.002739726","False"," 8","  0.00000"
"0.174339522546419","0.166","0.237791489361702","0.293956678700361","0.346004310344828","0.196842261904762","0.002739726","False"," 9"," -1.00000"
"0.180799734748011","0.162560117302053","0.237421276595745","0.316808664259928","0.320077586206897","0.195383928571429","0.002739726","False","10","  0.00000"
"0.188587533156499","0.181029325513196","0.23309219858156","0.309454873646209","0.295840517241379","0.189363095238095","0.002739726","False","11","  0.00000"
"0.1987824933687","0.210431085043988","0.235852482269504","0.329075812274368","0.302547413793103","0.199866071428571","0.002739726","False","12"," -1.00000"
"0.224980106100796","0.25958357771261","0.261992907801418","0.389985559566787","0.316719827586207","0.209702380952381","0.002739726","False","13"," -1.00000"
"0.257328912466844","0.291046920821114","0.279895035460993","0.582537906137184","0.360379310344828","0.244372023809524","0.002739726","False","14"," -3.00000"
"0.332176392572944","0.390114369501466","0.320768794326241","0.608223826714801","0.419918103448276","0.308068452380952","0.002739726","False","15"," -4.00000"
"0.379258620689655","0.404759530791789","0.372262411347518","0.704617328519856","0.448788793103448","0.411747023809524","0.002739726","False","16"," -4.00000"
"0.438104774535809","0.450014662756598","0.391926241134752","0.783400722021661","0.445646551724138","0.495220238095238","0.002739726","False","17"," -5.00000"
"0.516041114058355","0.414184750733138","0.424765957446809","0.646148014440433","0.443956896551724","0.617717261904762","0.002739726","False","18"," -5.00000"
"0.613850132625995","0.383803519061584","0.437792907801418","0.660718411552347","0.48089224137931","0.728514880952381","0.002739726","False","19"," -5.00000"
"0.664722811671087","0.404255131964809","0.493394326241135","0.677072202166065","0.510465517241379","0.804220238095238","0.002739726","False","20"," -3.00000"
"0.703896551724138","0.400780058651026","0.565578723404255","0.689194945848375","0.491030172413793","0.822818452380952","0.002739726","False","21"," -2.00000"
"0.711283819628647","0.392299120234604","0.594662411347518","0.622364620938628","0.47823275862069","0.789577380952381","0.002739726","False","22"," -2.00000"
"0.740791777188329","0.395469208211144","0.644303546099291","0.660104693140794","0.538487068965517","0.820110119047619","0.002739726","False","23"," -1.00000"
"0.746754641909814","0.395381231671554","0.669408510638298","0.638310469314079","0.51764224137931","0.912383928571429","0.002739726","False","24","  0.00000"
"0.75004774535809","0.437495601173021","0.733339007092199","0.636480144404332","0.580086206896552","1.00703869047619","0.002739726","False","25","  0.00000"
"0.780924403183024","0.465953079178886","0.752340425531915","0.679974729241877","0.495301724137931","1.06480654761905","0.002739726","False","26","  0.00000"
"0.776786472148541","0.475923753665689","0.81231914893617","0.682873646209386","0.536879310344828","0.966952380952381","0.002739726","False","27","  0.00000"
"0.7605","0.476653958944282","0.815741843971631","0.658364620938628","0.558948275862069","0.914377976190476","0.002739726","False","28","  0.00000"
"0.702629973474801","0.514387096774194","0.82594609929078","0.661653429602888","0.595469827586207","0.835309523809524","0.002739726","False","29","  0.00000"
"0.695387267904509","0.466390029325513","0.798156028368794","0.663462093862816","0.489443965517241","0.815285714285714","0.002739726","False","30","  0.00000"
"0.71596949602122","0.466304985337243","0.797239716312057","0.654173285198556","0.517685344827586","0.769565476190476","0.002739726","False","31","  0.00000"
"0.757850132625995","0.450243401759531","0.82285390070922","0.73370036101083","0.613599137931034","0.769029761904762","0.002739726","False","32","  0.00000"
"0.838879310344828","0.529838709677419","0.97037304964539","0.860389891696751","0.634625","0.805372023809524","0.002739726","False","33"," -1.00000"
"1.10994827586207","0.653410557184751","1.1048865248227","0.919231046931408","0.742926724137931","0.873291666666667","0.002739726","False","34"," -1.00000"
"1.36791644562334","0.896519061583578","1.24226808510638","0.995960288808664","0.867866379310345","0.989467261904762","0.002739726","False","35"," -1.00000"
"1.48372281167109","1.11344281524927","1.34011063829787","1.07487725631769","0.984629310344828","1.00447619047619","0.002739726","False","36"," -1.00000"
"1.44014190981432","1.24065982404692","1.29430638297872","1.06531768953069","1.03886206896552","0.979964285714286","0.002739726","False","37","  0.00000"
"1.30132891246684","1.27629618768328","1.27334326241135","1.05968231046931","0.988814655172414","0.949270833333333","0.002739726","False","38","  0.00000"
"1.2265225464191","1.33758944281525","1.21876879432624","1.06608303249097","1.09277586206897","0.965979166666667","0.002739726","False","39","  0.00000"
"1.2157374005305","1.26402346041056","1.2035914893617","0.932516245487365","1.11268534482759","0.9191875","0.002739726","False","40","  0.00000"
"1.14094960212202","1.19753958944282","1.1761304964539","0.914245487364621","1.0506724137931","0.934735119047619","0.002739726","False","41","  0.00000"
"1.05192307692308","1.19888563049853","1.11855177304965","0.850458483754513","1.04366379310345","0.927598214285714","0.002739726","False","42","  0.00000"
"1.02007427055703","1.21221407624633","1.13153333333333","0.877241877256318","1.05124568965517","0.897520833333333","0.002739726","False","43","  0.00000"
"0.92156100795756","1.15373020527859","1.02775460992908","0.842693140794224","1.10087068965517","0.826925595238095","0.002739726","False","44","  0.00000"
"0.81410875331565","0.994697947214076","0.979096453900709","0.780068592057762","1.04850431034483","0.792595238095238","0.002739726","False","45","  0.00000"
"0.730799734748011","0.852255131964809","0.903144680851064","0.708837545126354","0.967452586206897","0.675848214285714","0.002739726","False","46","  0.00000"
"0.665693633952255","0.75300293255132","0.887","0.595382671480144","0.960512931034483","0.654047619047619","0.002739726","False","47","  0.00000"
"0.537602122015915","0.635938416422287","0.776669503546099","0.514014440433213","0.892038793103448","0.536991071428571","0.005479452","False"," 0","  0.00000"
"0.412502652519894","0.459656891495601","0.635805673758865","0.446628158844765","0.820206896551724","0.447431547619048","0.005479452","False"," 1","  0.00000"
"0.30932625994695","0.361739002932551","0.515795744680851","0.372061371841155","0.767245689655172","0.337032738095238","0.005479452","False"," 2","  0.00000"
"0.245822281167109","0.268237536656891","0.420612765957447","0.328314079422383","0.670172413793103","0.288636904761905","0.005479452","False"," 3","  0.00000"
"0.21909151193634","0.217020527859238","0.337982978723404","0.318642599277978","0.521530172413793","0.237723214285714","0.005479452","False"," 4","  0.00000"
"0.205323607427056","0.186381231671554","0.303916312056738","0.298054151624549","0.458443965517241","0.221866071428571","0.005479452","False"," 5","  0.00000"
"0.193450928381963","0.18591495601173","0.280723404255319","0.286638989169675","0.427168103448276","0.211053571428571","0.005479452","False"," 6","  0.00000"
"0.185953580901857","0.182709677419355","0.253472340425532","0.280642599277978","0.352879310344828","0.206541666666667","0.005479452","False"," 7","  0.00000"
"0.178107427055703","0.176527859237537","0.242353191489362","0.292259927797834","0.326056034482759","0.19989880952381","0.005479452","False"," 8","  0.00000"
"0.178021220159151","0.173260997067449","0.233283687943262","0.289638989169675","0.319129310344828","0.203738095238095","0.005479452","False"," 9","  0.00000"
"0.17892175066313","0.178900293255132","0.225068085106383","0.299129963898917","0.292969827586207","0.200779761904762","0.005479452","False","10","  0.00000"
"0.186229442970822","0.202900293255132","0.225045390070922","0.305880866425993","0.293418103448276","0.190497023809524","0.005479452","False","11"," -1.00000"
"0.184641909814324","0.225093841642229","0.225724822695035","0.35398916967509","0.294568965517241","0.198133928571429","0.005479452","False","12"," -2.00000"
"0.209297082228117","0.273038123167155","0.256100709219858","0.423321299638989","0.319331896551724","0.224428571428571","0.005479452","False","13"," -2.00000"
"0.262510610079576","0.306595307917889","0.292158865248227","0.542314079422383","0.330439655172414","0.248604166666667","0.005479452","False","14"," -2.00000"
"0.334596816976127","0.403530791788856","0.336597163120567","0.689025270758123","0.400831896551724","0.302919642857143","0.005479452","False","15"," -2.00000"
"0.402226790450928","0.459008797653959","0.368541843971631","0.693191335740072","0.44764224137931","0.404592261904762","0.005479452","False","16"," -2.00000"
"0.468273209549072","0.472304985337243","0.388469503546099","0.765512635379061","0.460202586206897","0.52721130952381","0.005479452","False","17"," -3.00000"
"0.519323607427056","0.418950146627566","0.421069503546099","0.720285198555957","0.48226724137931","0.641184523809524","0.005479452","False","18"," -3.00000"
"0.603541114058355","0.376404692082111","0.439797163120567","0.666718411552347","0.4565","0.750526785714286","0.005479452","False","19"," -3.00000"
"0.636281167108753","0.378568914956012","0.46813475177305","0.605754512635379","0.506788793103448","0.746732142857143","0.005479452","False","20"," -3.00000"
"0.692515915119363","0.396897360703812","0.538234042553192","0.635967509025271","0.463362068965517","0.808098214285714","0.005479452","False","21"," -2.00000"
"0.705136604774536","0.399240469208211","0.59257304964539","0.581956678700361","0.491452586206897","0.827479166666667","0.005479452","False","22"," -2.00000"
"0.719454907161804","0.386090909090909","0.59696170212766","0.601750902527076","0.506426724137931","0.846675595238095","0.005479452","False","23"," -1.00000"
"0.739846153846154","0.404173020527859","0.644283687943262","0.640963898916967","0.503495689655172","0.839363095238095","0.005479452","False","24"," -1.00000"
"0.744655172413793","0.409032258064516","0.69856170212766","0.627960288808664","0.517504310344828","0.901752976190476","0.005479452","False","25"," -1.00000"
"0.76175198938992","0.441633431085044","0.716241134751773","0.635148014440433","0.532012931034483","0.947077380952381","0.005479452","False","26"," -1.00000"
"0.801632625994695","0.455988269794721","0.812243971631206","0.624270758122744","0.508823275862069","0.896639880952381","0.005479452","False","27","  0.00000"
"0.734526525198939","0.476469208211144","0.766276595744681","0.607270758122744","0.51210775862069","0.800294642857143","0.005479452","False","28","  0.00000"
"0.657389920424403","0.431730205278592","0.7702","0.573166064981949","0.550987068965517","0.732214285714286","0.005479452","False","29","  0.00000"
"0.684944297082228","0.413715542521994","0.803756028368794","0.608306859205776","0.525323275862069","0.721235119047619","0.005479452","False","30","  0.00000"
"0.70923474801061","0.496859237536657","0.784055319148936","0.632451263537906","0.558547413793103","0.687520833333333","0.005479452","False","31","  0.00000"
"0.764164456233422","0.451149560117302","0.857062411347518","0.729971119133574","0.527116379310345","0.69110119047619","0.005479452","False","32","  0.00000"
"0.860850132625995","0.49575366568915","0.956646808510638","0.8345559566787","0.583693965517241","0.748324404761905","0.005479452","False","33"," -1.00000"
"1.05983952254642","0.657108504398827","1.11671205673759","0.959895306859206","0.697495689655172","0.877101190476191","0.005479452","False","34"," -2.00000"
"1.27152917771883","0.846478005865103","1.18540141843972","1.11012635379061","0.830913793103448","0.969196428571429","0.005479452","False","35"," -3.00000"
"1.44181034482759","1.03305571847507","1.27526382978723","1.09208303249097","0.927931034482759","0.975116071428571","0.005479452","False","36"," -3.00000"
"1.37814721485411","1.25127859237537","1.27257446808511","1.0190036101083","0.981663793103448","0.907089285714286","0.005479452","False","37"," -2.00000"
"1.24610610079576","1.28033137829912","1.15581985815603","0.952371841155235","1.01464224137931","0.872032738095238","0.005479452","False","38"," -2.00000"
"1.19600795755968","1.27659530791789","1.18695886524823","0.932971119133574","1.00475431034483","0.952690476190476","0.005479452","False","39"," -2.00000"
"1.15255305039788","1.28548680351906","1.13184680851064","0.928357400722022","1.04879310344828","0.964907738095238","0.005479452","False","40"," -2.00000"
"1.14258885941645","1.22239589442815","1.13940992907801","0.955447653429603","1.09709482758621","0.927092261904762","0.005479452","False","41"," -3.00000"
"1.0965","1.29082404692082","1.13179858156028","0.96257761732852","0.990456896551724","0.878223214285714","0.005479452","False","42"," -2.00000"
"1.0361976127321","1.19355425219941","1.10716170212766","0.866241877256318","0.985508620689655","0.830616071428571","0.005479452","False","43"," -2.00000"
"0.923976127320955","1.1716715542522","1.0649914893617","0.779653429602888","1.00414655172414","0.788773809523809","0.005479452","False","44"," -2.00000"
"0.86215649867374","0.994733137829912","0.989086524822695","0.724815884476534","1.03115948275862","0.752464285714286","0.005479452","False","45"," -1.00000"
"0.754123342175066","0.880741935483871","0.894811347517731","0.66697833935018","0.972056034482759","0.656589285714286","0.005479452","False","46"," -1.00000"
"0.643742705570292","0.82358064516129","0.83290780141844","0.585617328519856","0.994176724137931","0.623443452380952","0.005479452","False","47"," -1.00000"
"0.538863395225464","0.632199413489736","0.770204255319149","0.490743682310469","0.932650862068966","0.49797619047619","0.008219178","False"," 0"," -1.00000"
"0.407293103448276","0.449231671554252","0.64103829787234","0.412364620938628","0.804844827586207","0.390291666666667","0.008219178","False"," 1","  0.00000"
"0.31243899204244","0.355049853372434","0.527009929078014","0.364","0.705043103448276","0.309645833333333","0.008219178","False"," 2"," -1.00000"
"0.254648541114058","0.283184750733138","0.407622695035461","0.334148014440433","0.623064655172414","0.278047619047619","0.008219178","False"," 3","  0.00000"
"0.229811671087533","0.245862170087977","0.367222695035461","0.322772563176895","0.514237068965517","0.243824404761905","0.008219178","False"," 4","  1.00000"
"0.198778514588859","0.201035190615836","0.309398581560284","0.28426714801444","0.42635775862069","0.225369047619048","0.008219178","False"," 5","  1.00000"
"0.188242705570292","0.190692082111437","0.26533475177305","0.294527075812274","0.412896551724138","0.2250625","0.008219178","False"," 6","  1.00000"
"0.177116710875332","0.185536656891496","0.249417021276596","0.29014440433213","0.366905172413793","0.215130952380952","0.008219178","False"," 7","  1.00000"
"0.176200265251989","0.185659824046921","0.230643971631206","0.293678700361011","0.323625","0.213708333333333","0.008219178","False"," 8","  1.00000"
"0.17818700265252","0.189035190615836","0.221185815602837","0.294678700361011","0.316887931034483","0.211857142857143","0.008219178","False"," 9","  2.00000"
"0.184534482758621","0.18391495601173","0.220782978723404","0.314833935018051","0.302896551724138","0.218342261904762","0.008219178","False","10","  2.00000"
"0.183046419098143","0.190838709677419","0.221944680851064","0.301256317689531","0.316577586206897","0.215095238095238","0.008219178","False","11","  2.00000"
"0.196310344827586","0.236199413489736","0.22488085106383","0.346429602888087","0.293094827586207","0.223104166666667","0.008219178","False","12","  2.00000"
"0.214376657824934","0.249038123167155","0.255377304964539","0.417638989169675","0.325060344827586","0.228702380952381","0.008219178","False","13","  2.00000"
"0.26059549071618","0.297436950146628","0.288104964539007","0.526173285198556","0.349271551724138","0.267151785714286","0.008219178","False","14","  2.00000"
"0.333043766578249","0.429926686217009","0.332310638297872","0.615086642599278","0.423698275862069","0.39364880952381","0.008219178","False","15","  2.00000"
